season,season_type,week,scope,leaderboard,rank,league_average,play_game_id,play_game_key,play_play_id,play_sequence,play_play_description,play_play_type_code,play_play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_is_change_of_possession,play_home_score,play_visitor_score,play_start_game_clock,play_end_game_clock,play_play_direction,play_play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_actual_yards_to_go,play_actual_yardline_for_first_down,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,play_week,leader_pass_yards,leader_air_yards,leader_completion_probability,leader_receiver_birth_date,leader_receiver_college_name,leader_receiver_college_conference,leader_receiver_height,leader_receiver_weight,leader_receiver_entry_year,leader_receiver_rookie_year,leader_receiver_draft_club,leader_receiver_draft_number,leader_receiver_draftround,leader_receiver_team_abbr,leader_receiver_status_description_abbr,leader_receiver_status_short_description,leader_receiver_gsis_id,leader_receiver_display_name,leader_receiver_short_name,leader_receiver_esb_id,leader_receiver_position_group,leader_receiver_position,leader_receiver_jersey_number,leader_receiver_current_team_id,leader_receiver_season,leader_receiver_gsis_it_id,leader_receiver_smart_id,leader_receiver_first_name,leader_receiver_last_name,leader_receiver_football_name,leader_receiver_ngs_position,leader_receiver_ngs_position_group,leader_receiver_uniform_number,leader_receiver_status,leader_receiver_headshot,leader_player_name,leader_first_name,leader_last_name,leader_short_name,leader_gsis_id,leader_esb_id,leader_team_id,leader_team_abbr,leader_jersey_number,leader_position,leader_position_group,leader_week,leader_headshot,leader_receiver_season_type,leader_receiver_week,leader_expected_rush_yards,leader_rush_yards_over_expected,leader_rush_yards,leader_is_touchdown,leader_yards_after_catch,leader_rec_yards,leader_expected_yards_after_catch,leader_yards_after_catch_over_expectation,leader_in_play_dist,leader_yards,leader_distance_covered,leader_max_speed,leader_time,leader_season_avg,leader_team_avg
2021,REG,16,week,speed_ball_carrier,16,,2021122604,58734,2568,2568.0,"(7:22) J.Berry punts 40 yards to LA 39, Center-A.DePaola. B.Powell for 61 yards, TOUCHDOWN. PENALTY on MIN-H.Smith, Unsportsmanlike Conduct, 15 yards, enforced between downs.",2,play_type_punt,3,4,1,3000,07:22,MIN 21,21,MIN,31,2021-12-26T20:03:40.506Z,true,true,true,false,false,true,10,19,7:23,7:09,right,APPROVED,10,13,false,2.2,31.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Powell,Brandon,Powell,B.Powell,00-0034646,POW179215,2510,LA,19,WR,WR,16,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kpggzzkazhxoq4e77xho,,,,,,,,,,,76.89999999999996,61,,20.065909135500004,,,
2021,REG,16,week,speed_ball_carrier,17,,2021122611,58741,1040,1040.0,(2:17) T.Heinicke pass deep middle to D.Brown to DAL 27 for 48 yards (T.Diggs).,2,play_type_pass,1,1,10,5110,02:17,WAS 25,25,WAS,85,2021-12-27T02:02:11.000Z,false,false,false,false,false,false,21,0,2:17,2:10,left,APPROVED,21,0,true,10.0,75.09,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dyami Brown,Dyami,Brown,D.Brown,00-0036626,BRO408220,5110,WAS,2,WR,WR,16,https://static.www.nfl.com/image/upload/{formatInstructions}/league/addv9eheok1jj7amfkpb,,,,,,,,,,,53.05999999999998,48,,20.0250000445,,,
2021,REG,16,week,speed_ball_carrier,18,,2021122601,58731,1663,1663.0,"(1:41) (Shotgun) T.Brady pass deep right to C.Grayson to CAR 7 for 62 yards (K.Taylor). Penalty on CAR-K.Taylor, Illegal Contact, declined.",2,play_type_pass,2,1,10,4900,01:41,TB 31,31,TB,79,2021-12-26T19:14:57.000Z,false,false,false,false,false,false,6,13,1:41,1:33,left,APPROVED,6,13,true,10.0,69.37,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cyril Grayson,Cyril,Grayson,C.Grayson,00-0033215,GRA813234,4900,TB,15,WR,WR,16,https://static.www.nfl.com/image/private/{formatInstructions}/league/klv5np9csnnm6p6zpkcs,,,,,,,,,,,67.05999999999997,62,,19.881818226000004,,,
2021,REG,16,week,speed_ball_carrier,19,,2021122300,58727,2653,2653.0,(15:00) D.Hilliard left end pushed ob at SF 26 for 4 yards (F.Warner).,2,play_type_rush,4,1,10,2100,15:00,SF 30,30,SF,40,2021-12-24T03:28:09.000Z,false,false,false,false,false,false,10,10,15:00,14:55,left,APPROVED,10,10,false,10.0,30.34,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dontrell Hilliard,Dontrell,Hilliard,D.Hilliard,00-0034253,HIL714536,2100,TEN,40,RB,RB,16,https://static.www.nfl.com/image/private/{formatInstructions}/league/ukhyslngeuojxkjqfq9f,,,,,,,,,,,33.419999999999995,4,,19.861363680500002,,,
2021,REG,16,week,speed_ball_carrier,20,,2021122603,58733,370,370.0,(8:46) (Shotgun) D.Mills pass short middle to C.Moore pushed ob at HST 43 for 4 yards (D.Tranquill).,2,play_type_pass,1,2,12,2120,08:46,HOU 39,39,HOU,49,2021-12-26T18:14:49.635Z,false,false,false,false,false,false,0,3,8:47,8:43,right,APPROVED,0,3,false,11.78,59.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Moore,Christopher,Moore,C.Moore,00-0032398,MOO226734,2120,HOU,15,WR,WR,16,https://static.www.nfl.com/image/upload/{formatInstructions}/league/o0s29hnpztyxqotqdx8h,,,,,,,,,,,35.09,4,,19.840909135,,,
2021,REG,17,week,speed_ball_carrier,1,,2022010202,58745,852,852.0,"(2:13) (Shotgun) J.Burrow pass short left to J.Chase for 72 yards, TOUCHDOWN.",2,play_type_pass,1,2,7,0920,02:13,CIN 28,28,CIN,38,2022-01-02T18:39:40.000Z,false,false,true,false,false,false,6,14,2:14,2:02,right,APPROVED,0,14,true,7.23,44.39,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ja'Marr Chase,Ja'Marr,Chase,J.Chase,00-0036900,CHA694469,0920,CIN,1,WR,WR,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qya3dtjb5kgofcuj2tuw,,,,,,,,,,,87.41000000000003,72,,21.743181866500002,,,
2021,REG,17,week,speed_ball_carrier,2,,2022010202,58745,2096,2096.0,"E.McPherson kicks 54 yards from CIN 35 to KC 11. B.Pringle for 89 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on KC-Z.Anderson, Offensive Holding, 10 yards, enforced at KC 26.",32,play_type_kickoff,2,0,0,0920,00:41,CIN 35,35,CIN,75,2022-01-02T19:28:54.000Z,true,true,false,false,false,true,17,28,:41,:31,left,APPROVED,17,28,false,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Byron Pringle,Byron,Pringle,B.Pringle,00-0034297,PRI547217,2310,KC,13,WR,WR,17,https://static.www.nfl.com/image/private/{formatInstructions}/league/qgwipkdsunodvqlumsmp,,,,,,,,,,,109.02000000000005,15,,21.1295455015,,,
2021,REG,17,week,speed_ball_carrier,3,,2022010210,58753,3032,3032.0,"B.McManus kicks 66 yards from DEN 35 to LAC -1. A.Roberts for 101 yards, TOUCHDOWN.",32,play_type_kickoff,4,0,0,1400,14:53,DEN 35,35,DEN,45,2022-01-02T23:22:37.000Z,true,false,true,false,false,true,26,6,14:53,14:41,right,APPROVED,20,6,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andre Roberts,Andre,Roberts,A.Roberts,00-0027691,ROB102317,4400,LAC,7,WR,WR,17,https://static.www.nfl.com/image/private/{formatInstructions}/league/hjoyjewh7knoafxt4k93,,,,,,,,,,,121.76000000000005,101,,20.7204545915,,,
2021,REG,17,week,speed_ball_carrier,4,,2022010208,58751,3730,3730.0,"(2:00) D.Hilliard right guard for 39 yards, TOUCHDOWN.",2,play_type_rush,4,3,11,2100,02:00,MIA 39,39,MIA,71,2022-01-02T20:57:29.000Z,false,false,true,false,false,false,33,3,2:00,1:53,right,APPROVED,27,3,true,11.3,81.79,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dontrell Hilliard,Dontrell,Hilliard,D.Hilliard,00-0034253,HIL714536,2100,TEN,40,RB,RB,17,https://static.www.nfl.com/image/private/{formatInstructions}/league/ukhyslngeuojxkjqfq9f,,,,,,,,,,,50.75999999999999,39,,20.638636409500002,,,
2021,REG,17,week,speed_ball_carrier,5,,2022010204,58747,515,515.0,(4:49) (Shotgun) D.Carr pass deep right intended for D.Jackson INTERCEPTED by I.Rodgers at IND 14. I.Rodgers to IND 26 for 12 yards (Z.Jones).,2,play_type_pass,1,3,3,2520,04:49,LV 42,42,LV,68,2022-01-02T18:22:17.000Z,false,false,false,false,false,true,0,7,4:49,4:38,left,APPROVED,0,7,true,3.63,65.03,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaiah Rodgers,Isaiah,Rodgers,I.Rodgers,00-0036222,ROD368010,2200,IND,34,CB,DB,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ukadn9uyrajapqo6gxuj,,,,,,,,,,,70.91000000000001,12,,20.495454591,,,
2021,REG,17,week,speed_ball_carrier,6,,2022010213,58756,1243,1243.0,J.Myers kicks 57 yards from SEA 35 to DET 8. G.Igwebuike pushed ob at SEA 45 for 47 yards (J.Myers).,32,play_type_kickoff,2,0,0,4600,14:07,SEA 35,35,SEA,45,2022-01-02T22:17:19.000Z,true,false,false,false,false,true,17,0,14:07,14:02,right,APPROVED,17,0,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Godwin Igwebuike,Godwin,Igwebuike,G.Igwebuike,00-0034614,IGW422041,1540,DET,35,RB,RB,17,https://static.www.nfl.com/image/private/{formatInstructions}/league/d0jsvuhu4xwkyegnlauh,,,,,,,,,,,66.3,47,,20.4340909545,,,
2021,REG,17,week,speed_ball_carrier,7,,2022010213,58756,4381,4381.0,(2:00) D.Eskridge right end to DET 1 for 30 yards (T.Walker; I.Melifonwu).,2,play_type_rush,4,2,9,4600,02:00,DET 31,31,DET,41,2022-01-03T00:36:15.000Z,false,false,false,false,false,false,51,29,2:00,1:52,left,APPROVED,51,29,true,9.72,32.0,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D'Wayne Eskridge,D'Wayne,Eskridge,D.Eskridge,00-0036620,ESK561172,4600,SEA,1,WR,WR,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/baasw8ia3qztewmawfnz,,,,,,,,,,,65.46,30,,20.331818227,,,
2021,REG,17,week,speed_ball_carrier,8,,2022010202,58745,2313,2313.0,"(13:39) (Shotgun) J.Burrow pass deep left to J.Chase for 69 yards, TOUCHDOWN.",2,play_type_pass,3,3,4,0920,13:39,CIN 31,31,CIN,41,2022-01-02T19:49:44.000Z,false,false,true,false,false,false,23,28,13:39,13:30,right,APPROVED,17,28,true,4.88,44.37,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ja'Marr Chase,Ja'Marr,Chase,J.Chase,00-0036900,CHA694469,0920,CIN,1,WR,WR,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qya3dtjb5kgofcuj2tuw,,,,,,,,,,,74.05000000000001,69,,20.229545499500002,,,
2021,REG,17,week,speed_ball_carrier,9,,2022010300,58758,3011,3011.0,(2:58) B.Mayfield pass deep middle to D.Peoples-Jones pushed ob at PIT 9 for 39 yards (M.Fitzpatrick).,2,play_type_pass,3,1,10,1050,02:58,PIT 48,48,PIT,58,2022-01-04T03:31:37.000Z,false,false,false,false,false,false,13,0,2:58,2:50,left,APPROVED,13,0,true,10.0,48.17,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Donovan Peoples-Jones,Donovan,Peoples-Jones,D.Peoples-Jones,00-0036233,PEO604060,1050,CLE,11,WR,WR,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/kjzlghkvg0oodq21ched,,,,,,,,,,,64.33000000000001,39,,20.229545499500002,,,
2021,REG,17,week,speed_ball_carrier,10,,2022010210,58753,3293,3293.0,"(10:26) (No Huddle, Shotgun) J.Herbert pass deep left to M.Williams for 45 yards, TOUCHDOWN.",2,play_type_pass,4,3,3,4400,10:26,DEN 45,45,DEN,55,2022-01-02T23:35:03.000Z,false,false,true,false,false,false,33,6,10:27,10:20,left,APPROVED,27,6,true,3.46,52.19,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike Williams,Michael,Williams,M.Williams,00-0033536,WIL000009,4400,LAC,81,WR,WR,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/atprqcuqsl4spdak76fy,,,,,,,,,,,46.839999999999996,45,,20.1886364085,,,
2021,REG,17,week,speed_ball_carrier,11,,2022010213,58756,2588,2588.0,"(12:27) T.Boyle pass deep right to K.Hodge to SEA 1 for 42 yards (J.Reid). Penalty on SEA-J.Reid, Defensive Pass Interference, declined.",2,play_type_pass,3,2,10,1540,12:27,SEA 43,43,SEA,53,2022-01-02T23:18:48.000Z,false,false,false,false,false,false,38,7,12:27,12:21,left,APPROVED,38,7,true,10.59,43.34,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KhaDarel Hodge,KhaDarel Lott,Hodge,K.Hodge,00-0034854,HOD250493,1540,DET,18,WR,WR,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/r6vyxamrbb62lcccap2r,,,,,,,,,,,44.57999999999999,42,,20.168181863,,,
2021,REG,17,week,speed_ball_carrier,12,,2022010203,58746,2977,2977.0,(7:03) (No Huddle) K.Murray right end ran ob at DAL 25 for 7 yards (R.Gregory).,2,play_type_rush,3,3,1,3800,07:03,DAL 32,32,DAL,78,2022-01-02T23:27:39.000Z,false,false,false,false,false,false,7,19,7:04,6:58,right,APPROVED,7,19,false,0.44,78.59,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyler Murray,Kyler,Murray,K.Murray,00-0035228,MUR670413,3800,ARI,1,QB,QB,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/btfruyf33adgnjzpcuen,,,,,,,,,,,35.7,7,,20.086363681,,,
2021,REG,17,week,speed_ball_carrier,13,,2022010208,58751,2071,2071.0,"(11:39) (Shotgun) R.Tannehill pass short left to D.Hilliard pushed ob at MIA 3 for 52 yards (N.Needham). PENALTY on TEN-C.Rogers, Illegal Blindside Block, 15 yards, enforced at MIA 27.",2,play_type_pass,3,3,5,2100,11:39,TEN 45,45,TEN,65,2022-01-02T19:49:56.000Z,false,true,false,false,false,false,17,3,11:40,11:29,left,APPROVED,17,3,false,5.39,60.03,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dontrell Hilliard,Dontrell,Hilliard,D.Hilliard,00-0034253,HIL714536,2100,TEN,40,RB,RB,17,https://static.www.nfl.com/image/private/{formatInstructions}/league/ukhyslngeuojxkjqfq9f,,,,,,,,,,,65.36,28,,20.086363681,,,
2021,REG,17,week,speed_ball_carrier,14,,2022010207,58750,3606,3606.0,(3:55) T.Johnson right tackle to TB 15 for 22 yards (A.Winfield).,2,play_type_rush,4,1,10,3430,03:55,TB 37,37,TB,47,2022-01-02T20:44:52.000Z,false,false,false,false,false,false,24,20,3:56,3:51,left,APPROVED,24,20,true,10.0,37.73,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ty Johnson,Ty,Johnson,T.Johnson,00-0035537,JOH000019,3430,NYJ,25,RB,RB,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/zruhihypizhtgpvsaj3c,,,,,,,,,,,38.23999999999999,22,,20.065909135500004,,,
2021,REG,17,week,speed_ball_carrier,15,,2022010204,58747,2845,2845.0,(14:03) D.Carr pass deep left to Z.Jones to IND 19 for 42 yards (G.Odum).,2,play_type_pass,4,2,9,2520,14:03,LV 39,39,LV,71,2022-01-02T20:20:25.000Z,false,false,false,false,false,false,17,13,14:03,13:56,left,APPROVED,17,13,true,9.71,62.0,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zay Jones,Isaiah,Jones,Z.Jones,00-0033891,JON403726,2520,LV,7,WR,WR,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qihjjzfk0vwzoyrzztkq,,,,,,,,,,,53.23,42,,20.004545499,,,
2021,REG,17,week,speed_ball_carrier,16,,2022010213,58756,2136,2136.0,(:21) (Shotgun) D.Swift left guard pushed ob at SEA 44 for 31 yards (Q.Diggs).,2,play_type_rush,2,1,10,1540,00:21,DET 25,25,DET,85,2022-01-02T22:51:20.000Z,false,false,false,false,false,false,31,7,:21,:14,left,APPROVED,31,7,true,10.0,75.56,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D'Andre Swift,D'Andre,Swift,D.Swift,00-0036275,SWI228476,1540,DET,32,RB,RB,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/owpmwzoilitcodc6cmxo,,,,,,,,,,,44.440000000000005,31,,19.881818226000004,,,
2021,REG,17,week,speed_ball_carrier,17,,2022010213,58756,3769,3769.0,(8:36) (Shotgun) T.Boyle scrambles left end pushed ob at SEA 1 for 14 yards (R.Neal).,2,play_type_rush,4,2,6,1540,08:36,SEA 15,15,SEA,95,2022-01-03T00:10:13.000Z,false,false,false,false,false,false,45,22,8:37,8:30,right,APPROVED,45,22,false,6.46,100.98,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Boyle,Timothy,Boyle,T.Boyle,00-0034177,BOY696580,1540,DET,12,QB,QB,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/etj14nsppv0uqkxqnkof,,,,,,,,,,,37.21,14,,19.881818226000004,,,
2021,REG,17,week,speed_ball_carrier,18,,2022010212,58755,2120,2120.0,"(13:58) (No Huddle, Shotgun) M.Stafford pass deep middle to V.Jefferson to BLT 37 for 35 yards (B.Stephens) [B.Williams].",2,play_type_pass,3,3,7,2510,13:58,LA 28,28,LA,82,2022-01-02T19:42:30.000Z,false,false,false,false,false,false,13,7,14:00,13:54,left,APPROVED,13,7,true,7.32,75.51,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Van Jefferson,Vanchii,Jefferson,V.Jefferson,00-0036415,JEF436716,2510,LA,12,WR,WR,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/inwxk1xlvzculj8m3pah,,,,,,,,,,,43.78,35,,19.8204545895,,,
2021,REG,17,week,speed_ball_carrier,19,,2022010204,58747,1307,1307.0,(5:38) Z.Jones right end pushed ob at IND 32 for -1 yards (K.Moore; I.Rodgers).,2,play_type_rush,2,1,10,2520,05:38,IND 31,31,IND,79,2022-01-02T19:02:04.000Z,false,false,false,false,false,false,3,10,5:39,5:33,right,APPROVED,3,10,false,10.0,88.79,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zay Jones,Isaiah,Jones,Z.Jones,00-0033891,JON403726,2520,LV,7,WR,WR,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/qihjjzfk0vwzoyrzztkq,,,,,,,,,,,35.76,-1,,19.800000044,,,
2021,REG,17,week,speed_ball_carrier,20,,2022010300,58758,513,513.0,(7:57) N.Chubb right tackle to PIT 41 for 32 yards (M.Fitzpatrick; J.Haden).,2,play_type_rush,1,1,10,1050,07:57,CLE 27,27,CLE,83,2022-01-04T01:37:23.000Z,false,false,false,false,false,false,0,0,7:57,7:49,left,APPROVED,0,0,true,10.0,73.06,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Chubb,Nicholas,Chubb,N.Chubb,00-0034791,CHU033942,1050,CLE,24,RB,RB,17,https://static.www.nfl.com/image/upload/{formatInstructions}/league/h5y74trx6l8ivpkbmrkt,,,,,,,,,,,48.72999999999999,32,,19.800000044,,,
2021,REG,18,week,speed_ball_carrier,1,,2022010904,58763,710,710.0,"(1:41) T.Kennedy pass deep right to K.Raymond for 75 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,1540,01:41,DET 25,25,DET,85,2022-01-09T18:34:28.949Z,false,false,true,false,false,false,6,7,1:42,1:31,left,APPROVED,0,7,true,10.0,75.06,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalif Raymond,Kalif,Raymond,K.Raymond,00-0032464,RAY748263,1540,DET,11,WR,WR,18,https://static.www.nfl.com/image/upload/{formatInstructions}/league/dpdv6dm0almcbjdppizx,,,,,,,,,,,91.60000000000001,75,,21.027272774,,,
2021,REG,18,week,speed_ball_carrier,2,,2022010912,58771,2241,2241.0,"(13:06) (No Huddle, Shotgun) K.Murray pass deep left to C.Kirk to SEA 35 for 35 yards (J.Brooks).",2,play_type_pass,3,3,3,3800,13:06,ARI 30,30,ARI,80,2022-01-09T23:09:11.000Z,false,false,false,false,false,false,10,17,13:07,13:01,left,APPROVED,10,17,true,3.07,77.41,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Kirk,Christian,Kirk,C.Kirk,00-0034775,KIR257918,3800,ARI,13,WR,WR,18,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ffp75mtwnqgrv0qz0txz,,,,,,,,,,,42.78,35,,20.822727319000002,,,
2021,REG,18,week,speed_ball_carrier,3,,2022010911,58770,3679,3679.0,(3:09) S.Miller left end pushed ob at CAR 29 for 10 yards (K.Robinson).,2,play_type_rush,4,2,9,4900,03:09,CAR 39,39,CAR,71,2022-01-10T00:16:15.000Z,false,false,false,false,false,false,41,17,3:10,3:04,right,APPROVED,41,17,false,9.41,79.82,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scott Miller,Scott,Miller,S.Miller,00-0035298,MIL546315,4900,TB,10,WR,WR,18,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mlx2xhjvzt6pqwgoloqa,,,,,,,,,,,42.320000000000014,10,,20.618181864,,,
2021,REG,18,week,speed_ball_carrier,4,,2022010904,58763,2038,2038.0,"(12:59) (Shotgun) J.Goff pass short right to B.Wright for 36 yards, TOUCHDOWN.",2,play_type_pass,3,1,10,1540,12:59,GB 36,36,GB,74,2022-01-09T19:43:22.000Z,false,false,true,false,false,false,23,13,12:59,12:52,right,APPROVED,17,13,true,10.0,83.99,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brock Wright,Brock,Wright,B.Wright,00-0036754,WRI120339,1540,DET,89,TE,TE,18,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ghmaeofuj87fm97yhvcp,,,,,,,,,,,54.1,36,,20.536363681999998,,,
2021,REG,18,week,speed_ball_carrier,5,,2022010800,58772,2419,2419.0,"(9:11) M.Gordon left guard for 47 yards, TOUCHDOWN.",2,play_type_rush,3,2,10,1400,09:11,KC 47,47,KC,63,2022-01-08T23:19:38.000Z,false,false,true,false,false,false,20,17,9:11,9:03,right,APPROVED,14,17,true,10.43,73.06,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melvin Gordon,Melvin,Gordon,M.Gordon,00-0032144,GOR275321,1400,DEN,25,RB,RB,18,https://static.www.nfl.com/image/private/{formatInstructions}/league/i4g8x7yotpgszlyanow0,,,,,,,,,,,63.170000000000016,47,,20.454545500000002,,,
2021,REG,18,week,speed_ball_carrier,6,,2022010907,58766,3460,3460.0,"(6:40) (Shotgun) M.Jones pass short left to B.Bolden for 18 yards, TOUCHDOWN.",2,play_type_pass,4,3,15,3200,06:40,MIA 18,18,MIA,92,2022-01-09T23:59:28.000Z,false,false,true,false,false,false,27,16,6:41,6:35,right,APPROVED,27,10,true,14.97,106.47,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Bolden,Brandon,Bolden,B.Bolden,00-0029239,BOL167697,3200,NE,25,RB,RB,18,https://static.www.nfl.com/image/private/{formatInstructions}/league/kqqwz35z9brhkzbs4bcn,,,,,,,,,,,41.84000000000001,18,,20.331818227,,,
2021,REG,18,week,speed_ball_carrier,7,,2022010902,58761,132,132.0,(12:51) D.Singletary up the middle pushed ob at NYJ 10 for 40 yards (J.Pinnock).,2,play_type_rush,1,3,2,0610,12:51,50,50,,60,2022-01-09T21:29:32.000Z,false,false,false,false,false,false,0,0,12:51,12:43,right,APPROVED,0,0,true,1.89,61.62,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devin Singletary,Devin,Singletary,D.Singletary,00-0035250,SIN186919,0610,BUF,26,RB,RB,18,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xy2r2msxjqneml2c1cdc,,,,,,,,,,,58.45000000000002,40,,20.229545499500002,,,
2021,REG,18,week,speed_ball_carrier,8,,2022010911,58770,3572,3572.0,"(4:17) S.Miller right end for 33 yards, TOUCHDOWN.",2,play_type_rush,4,1,10,4900,04:17,CAR 33,33,CAR,77,2022-01-10T00:11:03.000Z,false,false,true,false,false,false,40,17,4:17,4:10,right,APPROVED,34,17,true,10.0,86.5,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scott Miller,Scott,Miller,S.Miller,00-0035298,MIL546315,4900,TB,10,WR,WR,18,https://static.www.nfl.com/image/upload/{formatInstructions}/league/mlx2xhjvzt6pqwgoloqa,,,,,,,,,,,61.54,33,,20.1886364085,,,
2021,REG,18,week,speed_ball_carrier,9,,2022010912,58771,3553,3553.0,"(4:45) (Shotgun) R.Penny up the middle for 62 yards, TOUCHDOWN.",2,play_type_rush,4,2,8,4600,04:45,SEA 38,38,SEA,72,2022-01-10T00:15:45.000Z,false,false,true,false,false,false,27,37,4:45,4:36,left,APPROVED,27,31,true,8.4,64.12,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rashaad Penny,Rashaad,Penny,R.Penny,00-0034750,PEN504753,4600,SEA,20,RB,RB,18,https://static.www.nfl.com/image/private/{formatInstructions}/league/mwvzwst6cfcwifblqtsj,,,,,,,,,,,74.09999999999997,62,,20.1886364085,,,
2021,REG,18,week,speed_ball_carrier,10,,2022010901,58760,2163,2163.0,"(12:40) (Shotgun) L.Murray right guard for 46 yards, TOUCHDOWN.",2,play_type_rush,3,1,10,0325,12:40,PIT 46,46,PIT,56,2022-01-09T19:49:49.000Z,false,false,true,false,false,false,9,3,12:41,12:33,left,APPROVED,3,3,true,10.0,46.01,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latavius Murray,Latavius,Murray,L.Murray,00-0030513,MUR671046,0325,BAL,28,RB,RB,18,https://static.www.nfl.com/image/private/{formatInstructions}/league/zepm7ghltyeqydn0qxcg,,,,,,,,,,,55.12999999999998,46,,20.086363681,,,
2021,REG,18,week,speed_ball_carrier,11,,2022010907,58766,2860,2860.0,(3:03) B.Bolden left end pushed ob at MIA 22 for 19 yards (J.Holland).,2,play_type_rush,3,2,10,3200,03:03,MIA 41,41,MIA,51,2022-01-09T23:35:17.000Z,false,false,false,false,false,false,24,10,3:03,2:57,left,APPROVED,24,10,false,9.93,41.38,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandon Bolden,Brandon,Bolden,B.Bolden,00-0029239,BOL167697,3200,NE,25,RB,RB,18,https://static.www.nfl.com/image/private/{formatInstructions}/league/kqqwz35z9brhkzbs4bcn,,,,,,,,,,,45.44999999999998,19,,20.004545499,,,
